ID,"Churn (1=yes, 0=No)",Profit,Age,Cancelled,Months since start,Way of payment,Promotion,Region,Profit segment,Sex,Tariff model,Academic title,Revenue from calls (3 months ago),Fixed revenue (3 months ago),Revenue from roaming (3 months ago),Total revenue (3 months ago),Airtime to data service (1 month ago),Airtime incoming (1 month ago),Airtime to mobile (1 month ago),Calls to data service (3 months ago),Calls incoming (3 months ago),Calls roaming (3 months ago)
3290,0,"66,0875711804978",26,0,12,Standing Order,0,5,D,Male,16,0,"1,59884585664675","28,12",0,"29,7188458566467",0,"8528,99204906724","207,840321563563",0,14,0
3291,0,"79,0112557960119",21,0,11,Standing Order,0,6,C,Female,16,0,"30,1116990393907","30,71",0,"60,8216990393907",0,"8632,56166665305","1045,45797544458",0,33,0
3292,0,"0,114868028401323",30,0,15,Standing Order,0,4,D,Male,16,0,"3,20199753516199",0,0,"3,20199753516199",0,"7,03303291955648",0,0,2,0
3293,1,"395,95871374427",20,0,11,Standing Order,0,5,C,Male,16,0,"138,604762483423","30,71",0,"169,314762483423",0,"18483,9523472814","51877,5586666681",0,92,0
3294,0,"94,5535224070219",21,0,10,Unknown,0,7,D,Male,5,0,"58,9471314363248","28,12",0,"87,0671314363248",0,"2677,11613005783","45,9548952769605",0,41,0
3295,0,"4,68335676936195",29,0,7,Standing Order,0,5,E,Male,16,0,"7,94079738140703","28,12",0,"36,060797381407",0,"21,7662279260828",0,0,15,0
3296,0,"136,760491601765",25,0,19,Standing Order,0,9,C,Female,5,0,"56,7093629280046","28,12",0,"84,8293629280046",0,"5515,6875583392","504,147893822123",0,61,0
3297,0,"73,3000637404172",35,0,26,Standing Order,0,8,D,Female,16,0,"22,2192900287172","28,12",0,"50,3392900287172",0,"179,0370375531",0,0,4,0
3298,0,"109,216508915091",35,0,6,Standing Order,0,1,E,Male,5,0,"7,30223169075936","28,12",0,"35,4222316907594",0,"531,406378701297",0,0,4,0
3299,0,"58,4361721615071",36,0,42,Standing Order,0,8,D,Male,5,0,"0,532463672455609","30,71",0,"31,2424636724556",0,"171,728400700025",0,0,0,0
3300,0,"58,0089701308396",30,0,8,Standing Order,0,7,D,Male,5,0,"17,9506119266987","28,12",0,"46,0706119266987",0,0,0,0,3,0
3301,0,"59,9674020797643",47,0,33,Standing Order,0,6,D,Male,16,0,"3,87217933381563","28,12","11,9675319609831","43,9597112947988",0,0,0,0,3,0
3302,0,"70,064607195938",32,0,6,Standing Order,0,4,E,Female,5,0,"16,8791891807637","28,12",0,"44,9991891807637",0,"10,5764591180019","186,629492658258",0,0,0
3303,0,"56,1177987008975",28,0,7,Standing Order,0,6,E,Male,16,0,"6,66485334376635","30,71",0,"37,3748533437664",0,"1183,56461964094","223,035479028645",0,8,0
3304,0,"32,9914495880544",24,0,25,Standing Order,0,1,D,Male,16,0,"13,7382363678816","28,12",0,"41,8582363678816",0,"426,680924160016","339,217398780144",0,17,0
3305,1,"161,273438411682",30,0,37,Standing Order,0,7,A,Male,5,0,"597,623872486062","28,12",0,"625,743872486062",0,"7781,87595185308","2829,2123520646",0,39,0
3306,0,"187,62805653248",31,0,26,Standing Order,0,4,C,Male,5,1,"16,6808833631835","28,12","18,3931494053635","63,194032768547",0,"255,33358735855","1490,41464532141",0,0,0
3307,0,"74,4803795277162",36,0,25,Standing Order,0,2,D,Male,16,0,"0,607785887028894","28,12",0,"28,7277858870289",0,0,0,0,6,0
3308,0,"240,03115936572",47,0,46,Unknown,0,5,C,Male,1,0,"24,429461603477","62,6",0,"87,029461603477",0,"965,899044454394","59,0387403064112",0,23,0
3309,0,"35,7884235597761",28,0,11,Standing Order,0,4,D,Male,5,0,"7,29849819365255","30,71",0,"38,0084981936525",0,"5769,06417730281","93,3648572482383",0,86,0
3310,0,"115,963815702961",25,0,20,Standing Order,0,3,D,Female,5,0,"64,5970560392332","30,71",0,"95,3070560392332",0,"2045,87203011111","68,0359023188119",0,19,2
3311,0,"166,553826134606",27,0,6,Unknown,0,2,E,Male,5,0,"66,3379409864718","30,71",0,"97,0479409864718",0,"3283,38160860079",0,0,51,0
3312,0,"3,51990493934088",23,0,13,Standing Order,0,5,D,Female,16,0,"25,7001687368995","28,12",0,"53,8201687368995",0,"2818,37724668409","74,3526999918209",0,31,0
3313,1,"70,930988861977",30,0,13,Standing Order,0,9,B,Male,16,0,"113,679538821859","28,12",0,"141,799538821859",0,"1183,87622797931","87,5523751731556",0,36,0
3314,0,"77,005155339264",26,0,25,Standing Order,0,1,D,Male,5,0,"18,8852705910279","28,12",0,"47,005270591028",0,"874,82611819347","77,2026028426519",0,16,0
3315,0,"57,4648910440197",20,0,10,Standing Order,0,3,C,Female,5,0,"84,4118723734366","30,71",0,"115,121872373437",0,"2439,33937777452","2390,65227734822",0,66,0
3316,0,"74,7509504884629",34,0,8,Standing Order,0,9,D,Male,5,0,"15,4600459182423","30,71","6,34920549911185","52,5192514173541",0,"1940,96999470036",0,0,17,0
3317,0,"121,088177897847",29,0,11,Standing Order,0,6,D,Male,16,0,0,"30,71",0,"30,71",0,"579,736175248284",0,0,3,0
3318,0,"49,1521838732735",24,0,11,Unknown,0,7,C,Female,5,0,"30,6985331446079","30,71","132,374110985286","193,782644129894",0,"1632,22697548594","735,300533801775",0,34,0
3319,1,"292,876507069602",30,0,13,Standing Order,0,9,B,Male,16,0,"111,725610416094","28,12",0,"139,845610416094",0,"1093,6263310968","82,2348571947784",0,32,0
3320,0,"78,5587901480808",28,0,11,Standing Order,0,4,D,Male,5,0,"6,37918591613866","30,71",0,"37,0891859161387",0,"6443,93076908122","108,780630381839",0,84,0
3321,0,"109,24714437554",31,0,30,Standing Order,0,7,C,Male,4,0,"120,199203420887","65,19",0,"185,389203420887",0,"4961,71777834459","1367,25592532046",0,106,0
3322,0,"23,5293890459691",47,0,20,Standing Order,0,5,E,Male,16,0,"23,8491832543595",0,0,"23,8491832543595",0,"131,449629507181","22,2953028182932",0,0,0
3323,0,"9,76147875401264",22,0,28,Standing Order,0,3,B,Male,16,0,"337,933828694145","30,71",0,"368,643828694145",0,"5296,15363404067","2664,71922324101",0,147,0
3324,0,"55,4424495578363",29,0,11,Standing Order,0,7,C,Male,5,0,"30,3089878450584","4,89","183,460510739997","218,659498585056",0,"115,335109617612",0,0,8,0
3325,0,"1,57376454163261",26,0,16,Standing Order,0,8,D,Male,16,0,"13,4508001423273","28,12",0,"41,5708001423273",0,"355,092076304739",0,0,22,0
3326,0,"60,0304129524416",23,0,6,Standing Order,0,7,E,Male,5,0,"0,752680894440544","28,12",0,"28,8726808944405",0,"165,011870079192","143,710660033874",0,0,0
3327,0,"76,4873397182597",32,0,9,Standing Order,0,0,C,Female,5,0,"39,2380585666918","28,12",0,"67,3580585666918",0,"40,2269601015916",0,0,7,0
3328,0,"19,618181818993",25,0,7,Standing Order,0,3,D,Male,5,0,"11,3077415281526","28,12",0,"39,4277415281526",0,"4568,06432009458","211,984032047267",0,93,0
3329,0,"17,6900870828093",47,0,46,Standing Order,0,5,D,Male,16,0,"82,9828693635154","28,12",0,"111,102869363515",0,0,"30,6964212538438",0,0,0
3330,0,"35,3417440222425",24,0,26,Standing Order,0,5,D,Female,5,0,"12,8182495947049","30,71",0,"43,5282495947049",0,"3,44725007312251",0,0,0,0
3331,0,"31,9442026278252",28,0,14,Standing Order,0,4,D,Male,16,0,"20,9610281791288",0,0,"20,9610281791288",0,"1770,07696454622","153,559279747644",0,45,0
3332,0,"14,4996354067614",23,0,20,Standing Order,0,3,D,Male,5,0,"5,84270546472591","28,12",0,"33,9627054647259",0,"68,6837063845118",0,0,14,0
3333,0,"90,1339581971958",34,0,20,Standing Order,0,5,C,Male,5,0,"20,2258769277949","28,12",0,"48,3458769277949",0,"1317,20619040825","37,657846182799",0,42,0
3334,0,"52,5942575054703",23,0,23,Standing Order,0,8,D,Male,5,0,"122,780905881083","30,71",0,"153,490905881083",0,"2013,55232913617",0,0,5,0
3335,0,"2,75144745510821",26,0,16,Standing Order,0,6,D,Male,16,0,"30,6268603147106",0,0,"30,6268603147106",0,"42,2687027314471","6,33515576598982",0,10,0
3336,1,"216,806145240089",31,0,35,Standing Order,0,9,B,Female,3,0,"332,18866971978","47,95",0,"380,13866971978",0,"14743,5531440404","18569,9117021756",0,178,0
3337,0,"0,583441120502919",25,0,13,Standing Order,0,3,D,Male,16,0,"0,070501481861554",0,0,"0,070501481861554",0,"106,404532353456",0,0,2,0
3338,0,"1,47208024985152",28,0,36,Standing Order,0,9,D,Male,16,0,"11,4244388673119","28,12",0,"39,5444388673119",0,"1693,21842558839",0,0,25,0
3339,0,"43,3943388361681",31,0,22,Standing Order,0,4,D,Male,16,0,"6,07732656485884","30,71",0,"36,7873265648588",0,"29,0071694551003",0,0,11,0
3340,0,"183,779837930528",23,0,14,Standing Order,0,6,C,Male,16,0,"57,3694334478274","28,12",0,"85,4894334478274",0,"6641,27782306042","1792,26030393293",0,74,0
3341,0,"33,9815320279286",30,0,7,Standing Order,0,1,E,Male,16,0,"34,6935192147922","28,12",0,"62,8135192147922",0,"3173,94565791577","2618,24295118594",0,52,0
3342,0,"49,6826051363617",21,0,7,Standing Order,0,0,D,Male,16,0,"16,564047537894","28,12",0,"44,684047537894",0,"10554,8128320816","653,001094468596",0,54,0
3343,1,"320,652954255457",23,1,9,Standing Order,0,4,B,Female,16,0,"288,573792401845","28,12",0,"316,693792401845",0,"13664,410173065","5361,36965070669",0,97,0
3344,0,"32,1772801706544",29,0,21,Standing Order,0,6,D,Male,16,0,"70,020508205361","28,12",0,"98,140508205361",0,"432,684109815938",0,0,8,0
3345,0,"21,8582173802935",27,0,9,Standing Order,0,7,D,Male,5,0,"1,89388020219251","28,12",0,"30,0138802021925",0,"10134,0813591305",0,0,23,0
3346,0,"7,02500786977391",30,0,6,Standing Order,0,0,E,Male,16,0,"37,3994831109762","28,12",0,"65,5194831109762",0,"1566,43890244437","399,071352285595",0,19,0
3347,0,"192,50506442215",29,0,26,Standing Order,0,5,D,Male,16,0,"1,65582644535251","30,71","44,8254613023511","77,1912877477036",0,"178,669762368542","66,6566003585209",0,4,0
3348,0,"23,1589816827828",21,0,28,Standing Order,0,2,D,Female,5,0,"59,5856254082127","28,12",0,"87,7056254082127",0,"4182,86272599086","2596,46321991364",0,35,0
3349,1,"320,28803204168",34,0,17,Standing Order,0,5,C,Male,16,0,"119,945223649493","28,12",0,"148,065223649493",0,"3,00496591022796",0,0,3,8
3350,0,"102,069440756631",27,0,9,Standing Order,0,0,C,Male,16,0,"29,3364513602784","28,12",0,"57,4564513602784",0,"207,855974393038",0,0,14,0
3351,0,"88,116452336448",31,0,15,Standing Order,0,7,C,Female,16,0,"99,7218322775766","30,71",0,"130,431832277577",0,"14778,8837831398","1335,77266947588",0,211,0
3352,0,"28,7488227488133",22,0,17,Standing Order,0,3,D,Male,16,0,"44,0638833147516","28,12",0,"72,1838833147516",0,"7650,82727397946","250,675382479276",0,46,0
3353,0,"51,4027683051555",25,0,7,Standing Order,0,4,E,Female,16,0,"9,94237393783275","28,12",0,"38,0623739378328",0,"426,482645246159","775,683292020942",0,14,0
3354,0,"130,666294892982",32,0,28,Standing Order,0,5,B,Male,5,0,"148,792774666199","28,12",0,"176,912774666199",0,"3619,82145885075",0,0,78,0
3355,0,"28,7595860983346",26,0,7,Standing Order,0,1,E,Female,5,0,"2,24270670565116","28,12",0,"30,3627067056512",0,"521,68853572077",0,0,3,0
3356,0,"55,2747042095295",47,0,20,Standing Order,0,8,D,Male,8,0,"66,9352828863108",0,0,"66,9352828863108",0,"6185,73068779059","356,012717153445",0,49,0
3357,0,"106,32205916455",32,0,11,Standing Order,0,1,D,Male,16,0,"17,8119110713203","28,12",0,"45,9319110713203",0,"758,616758962425","185,455504902134",0,17,0
3358,0,"173,578749764153",29,0,12,Standing Order,0,8,D,Male,5,0,"26,5462985148168","28,12",0,"54,6662985148168",0,"153,720860683907","461,534466831878",0,16,0
3359,0,"118,703250406992",32,0,22,Standing Order,0,7,D,Male,5,0,"16,1081987625507","28,12","9,85882143905457","54,0870202016053",0,"26,9002104471439",0,0,6,0
3360,0,"31,7058763369296",32,0,9,Standing Order,0,0,C,Female,5,0,"39,9500801729628","28,12",0,"68,0700801729628",0,"45,5014560254271",0,0,8,0
3361,0,"109,96527893303",22,0,12,Standing Order,0,7,C,Male,16,0,"36,1688292606177","28,12","39,5274322379902","103,816261498608",0,"3827,13008120541","2378,84316305749",0,60,7
3362,0,"61,1606138138513",29,0,19,Standing Order,0,0,D,Female,5,0,"6,64099136457887","28,12",0,"34,7609913645789",0,"39,1838734099424","258,58959650279",0,2,0
3363,0,"8,93879144486791",31,0,30,Standing Order,0,7,D,Female,5,1,0,"30,71",0,"30,71",0,"10,2371610034572",0,0,1,0
3364,1,"1,6740191636713",21,0,25,Standing Order,0,5,C,Male,5,0,"79,1619353320826","30,71",0,"109,871935332083",0,"1506,08688085775","13158,4550256551",0,4,0
3365,0,"126,574101816809",27,0,6,Unknown,0,2,E,Male,5,0,"59,6664365928334","30,71",0,"90,3764365928334",0,"3606,46388714743",0,0,58,0
3366,0,"40,9365292106489",24,0,6,Standing Order,0,4,E,Female,5,0,"23,3503950185734","28,12",0,"51,4703950185734",0,"418,009910610506",0,0,13,0
3367,0,"11,3923009978144",25,0,8,Unknown,0,2,C,Male,5,0,"58,9221568634449","28,12",0,"87,0421568634449",0,"6000,51328254872","1755,2426429416",0,84,0
3368,0,"84,4008302776591",26,0,12,Standing Order,0,4,C,Male,16,0,"137,850615158132","30,71",0,"168,560615158132",0,"2299,11351601108","2034,16360884854",0,8,1
3369,0,"79,6184059051427",28,0,15,Standing Order,0,8,D,Male,16,0,"7,90742766883437","28,12",0,"36,0274276688344",0,"87,4009596872464","94,9012919750441",0,14,3
3370,0,"60,9140609736398",27,0,26,Standing Order,0,6,C,Male,5,0,"67,1874629437438","30,71",0,"97,8974629437438",0,"447,884180698082",0,0,44,0
3371,1,"582,854598327381",25,0,11,Standing Order,0,5,A,Male,16,0,"2843,42017530807","30,71",0,"2874,13017530807",0,"1796,48251409319","1,1279662866297",0,79,0
3372,0,"6,46625476356916",22,0,31,Standing Order,0,3,D,Male,16,0,"16,8589810304009","30,71",0,"47,5689810304009",0,"972,638620535771","720,880754387956",0,12,0
3373,0,"58,7886334362787",22,0,6,Standing Order,0,5,E,Male,16,0,"44,838719641613","28,12",0,"72,958719641613",0,"15025,8305605039","1424,16837444732",0,110,0
3374,0,"94,7685555274023",24,0,11,Standing Order,0,5,D,Male,16,0,"7,88220834322169","28,12",0,"36,0022083432217",0,"3261,23810270469","2006,16927719302",0,25,0
3375,0,"66,0581500024218",24,0,11,Unknown,0,2,C,Male,5,0,"23,6060358483996","28,12",0,"51,7260358483996",0,"5127,09611405399",0,0,60,0
3376,0,"60,2149590372007",34,0,17,Standing Order,0,9,D,Male,5,0,"30,9127032515036","30,71",0,"61,6227032515036",0,"733,461091100373","27,732847282297",0,14,0
3377,0,"26,146046075932",23,0,25,Standing Order,0,6,D,Male,5,0,"13,5756674131836","30,71",0,"44,2856674131836",0,"164,253530957972","117,806104559333",0,12,0
3378,0,"1,58722054011425",24,0,27,Standing Order,0,7,C,Female,16,0,"53,6234312592702","28,12",0,"81,7434312592702",0,"4066,21969754387","3357,52324723249",0,28,0
3379,0,"90,8019768092725",28,0,14,Standing Order,0,5,D,Male,5,0,"81,1422421033439","30,71",0,"111,852242103344",0,"5374,30367588269","901,586277054484",0,27,0
3380,1,"25,4602940779592",22,0,10,Standing Order,0,7,C,Male,16,0,"117,170815162547","28,12",0,"145,290815162547",0,"9270,80792325479","893,594853072658",0,94,0
3381,0,"72,4333767732425",22,0,8,Unknown,0,3,D,Female,5,0,"85,1719944077657","30,71",0,"115,881994407766",0,0,"1580,19357286235",0,0,0
3382,0,"48,7018912512938",33,0,12,Standing Order,0,5,D,Male,5,0,"22,3698526962441","30,71",0,"53,0798526962441",0,"397,225723655892",0,0,15,0
3383,0,"108,450994768875",28,0,6,Standing Order,0,4,D,Male,5,0,"22,0936916883996","28,12",0,"50,2136916883996",0,"40,7960905936422","841,798184458492",0,1,0
3384,0,"48,5792258354034",33,0,12,Standing Order,0,5,D,Male,5,0,"19,9770640871018","30,71",0,"50,6870640871018",0,"421,409376958394",0,0,13,0
3385,0,"3,43221303454602",29,0,14,Standing Order,0,3,D,Male,16,0,"51,6801109764112",0,0,"51,6801109764112",0,"1165,33414483813","523,972254996441",0,24,0
3386,0,"77,1028003946901",27,0,10,Standing Order,0,0,D,Female,5,0,"20,5948741496273","28,12",0,"48,7148741496272",0,"690,974382198452","166,409811117507",0,7,0
3387,0,"104,433868369147",27,0,14,Standing Order,0,4,D,Male,16,0,"2,99380357642406","30,71",0,"33,7038035764241",0,"269,45715906045",0,0,10,0
3388,1,"320,65658238372",24,0,10,Standing Order,0,2,B,Male,5,0,"158,563039453387","28,12",0,"186,683039453387",0,"2520,89955446519","44,1366404068052",0,62,0
3389,0,"172,555878520894",29,0,26,Unknown,0,7,D,Male,16,0,"62,3665435157284","28,12",0,"90,4865435157284",0,"2771,49102238004","1231,99383764085",0,36,0
3390,0,"39,8890350152514",47,0,14,Standing Order,0,5,D,Male,5,0,"30,1403457461214","28,12",0,"58,2603457461214",0,"891,964661329042",0,0,12,0
3391,0,"18,1050748106365",22,0,12,Standing Order,0,9,C,Male,5,0,"52,2079712175185","28,12",0,"80,3279712175185",0,"113,135623986526","83,8876775739724",0,17,4
3392,0,"233,849216946907",27,0,15,Standing Order,0,7,C,Male,5,0,"120,537635658195","28,12",0,"148,657635658195",0,"5160,0294918452","42,3941479086555",0,77,0
3393,0,"53,0510877230799",28,0,15,Standing Order,0,8,D,Male,16,0,"8,30877934970274","28,12",0,"36,4287793497027",0,"108,164083782996","73,5123549649775",0,14,2
3394,0,"10,2794503084848",25,0,30,Standing Order,0,1,C,Male,4,0,"0,299498500064513","62,6",0,"62,8994985000645",0,"32,0533226925798",0,0,9,0
3395,1,"313,138202721631",27,0,7,Standing Order,0,2,E,Female,5,0,"68,0069453773785","28,12",0,"96,1269453773785",0,"35441,8642285894","9381,43742986266",0,167,0
3396,0,"12,5698260096412",25,0,6,Unknown,0,4,E,Female,16,0,"16,522132684759","28,12",0,"44,642132684759",0,"3015,11293287249","45,1410076328855",0,56,0
3397,1,"42,5476522068356",22,1,35,Standing Order,0,5,C,Female,3,0,"212,826591187324","47,95",0,"260,776591187324",0,"19463,3425762093","8880,89796476607",0,122,0
3398,0,"59,7525941252827",28,0,14,Standing Order,0,7,D,Male,5,0,"16,8907860422963",0,0,"16,8907860422963",0,"280,96424678688","564,625356122007",0,6,0
3399,0,"4,9077439343125",29,0,10,Standing Order,0,2,D,Female,5,0,"19,3888944836745","30,71",0,"50,0988944836745",0,"4,32706062456875",0,0,10,0
3400,0,"22,0685791201282",34,0,12,Standing Order,0,1,C,Male,16,0,"87,4705962838054","30,71",0,"118,180596283805",0,"7901,37497770107","10307,2542487935",0,117,2
3401,0,"61,4602357982689",26,0,36,Standing Order,0,4,D,Male,5,0,"6,68602590922629","30,71",0,"37,3960259092263",0,"47,6696314298237",0,0,3,0
3402,0,"23,5543993938918",33,0,22,Standing Order,0,2,B,Male,18,0,"113,527650021463","62,6","83,7787551681111","259,906405189574",0,"16196,9437820661","556,645204422194",0,117,2
3403,1,"108,812346602918",30,0,8,Standing Order,0,8,C,Female,16,0,"66,0229845006411","28,12","5,09786613326677","99,2408506339079",0,"1169,34469214641","162,420891122971",0,9,17
3404,0,"69,051102194528",21,0,8,Standing Order,0,4,C,Male,16,0,"94,7605920309458","28,12",0,"122,880592030946",0,"2121,85012705072","4839,94356641244",0,48,1
3405,0,"133,356087928678",21,0,20,Standing Order,0,3,D,Female,5,0,"15,0104955014885","28,12",0,"43,1304955014885",0,"6386,44794281011",0,0,23,0
3406,0,"4,62828849695761",21,0,34,Standing Order,0,5,C,Male,16,0,"122,666193975568","28,12",0,"150,786193975568",0,"11124,9205046212","5503,18724223195",0,100,0
3407,0,"4,40977187708142",21,0,24,Standing Order,0,1,D,Male,5,0,"31,2948125502328","28,12","4,2147300135143","63,6295425637471",0,"3633,14561688237","2387,37287522372",0,47,0
3408,0,"44,2768961205842",21,1,21,Standing Order,0,3,D,Female,5,0,"32,5311119103048","28,12",0,"60,6511119103048",0,"3326,56236987553","1561,12672325278",0,12,0
3409,0,"136,695947361075",31,0,30,Standing Order,0,4,C,Male,12,0,"56,4751277946816","41,22",0,"97,6951277946816",0,"227,797514557789","169,802799322554",0,25,0
3410,1,"152,525474401898",23,0,36,Standing Order,0,9,B,Male,5,0,"39,4013102689963","30,71","228,107827830191","298,219138099188",0,"8404,70832972091","1055,10408286529",0,84,15
3411,0,"17,4157128460063",28,0,9,Standing Order,0,2,D,Male,8,0,"14,214806805042",0,0,"14,214806805042",0,"4340,75148330806","778,256698239583",0,24,0
3412,1,"172,292713035017",31,0,18,Standing Order,0,8,D,Male,5,0,"22,4001185284011","28,12","6,15845511571205","56,6785736441131",0,0,0,0,10,0
3413,0,"61,467725240698",23,0,13,Standing Order,0,3,D,Male,16,0,"92,4464871968704","30,71",0,"123,15648719687",0,"1842,91662858047","1418,61106473695",0,40,0
3414,0,"177,769701730489",23,0,15,Standing Order,0,4,D,Male,8,0,"52,4417433455776",0,0,"52,4417433455776",0,"7162,30400461646","2054,792163135",0,100,0
3415,1,"850,825199876778",22,0,21,Standing Order,0,0,B,Female,5,0,"281,611435672043","30,71",0,"312,321435672043",0,"18364,2089966605","9628,56722403366",0,108,0
3416,0,"33,3234144635749",20,1,22,Standing Order,0,5,D,Male,5,0,"0,461064209778581","28,12",0,"28,5810642097786",0,"55,6234484388635","79,2567535900845",0,1,0
3417,1,"230,451530420944",22,0,7,Standing Order,0,7,E,Male,16,0,"203,851983456595","28,12",0,"231,971983456595",0,"4199,82799624897","5296,73918859835",0,76,3
3418,0,"84,6066718514809",32,0,25,Standing Order,0,4,D,Male,16,0,"10,5397196486089","30,71",0,"41,2497196486089",0,"248,365975358953",0,0,13,0
3419,0,"79,118408437756",42,0,23,Standing Order,0,8,D,Male,5,0,"0,16449485033037","28,12",0,"28,2844948503304",0,0,"187,155967321257",0,3,0
